#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
cpe106.nextpolish.fasta	contig_2_np1212	6571	6944	-	IncX3_1	1-374/374	===============	0/0	100	100	plasmidfinder	JN247852	IncX3_1__JN247852	
cpe106.nextpolish.fasta	contig_2_np1212	39619	39846	-	ColKP3_1	1-229/280	========/====..	01-Jan	81.43	99.56	plasmidfinder	JN205800	ColKP3_1__JN205800	
cpe106.nextpolish.fasta	contig_3_np1212	649	931	-	Col440II_1	2-281/282	========/======	01-Mar	99.29	84.45	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
cpe107.kpn.hybrid.fasta	2	45	461	+	IncA/C2_1	1-417/417	===============	0/0	100	100	plasmidfinder	JN157804	IncA/C2_1__JN157804	
cpe107.kpn.hybrid.fasta	3	45961	46537	+	IncFII(pKPX1)	1-577/577	===============	0/0	100	100	plasmidfinder	AP012055	IncFII(pKPX1)__AP012055	
cpe108.kpn.hybrid.fasta	2	45	461	+	IncA/C2_1	1-417/417	===============	0/0	100	100	plasmidfinder	JN157804	IncA/C2_1__JN157804	
cpe108.kpn.hybrid.fasta	3	45961	46537	+	IncFII(pKPX1)	1-577/577	===============	0/0	100	100	plasmidfinder	AP012055	IncFII(pKPX1)__AP012055	
cpe109.ehor.hybrid.fasta	2	211	840	+	IncHI2A_1	1-630/630	===============	0/0	100	100	plasmidfinder	BX664015	IncHI2A_1__BX664015	
cpe109.ehor.hybrid.fasta	2	332025	332351	-	IncHI2_1	1-327/327	===============	0/0	100	100	plasmidfinder	BX664015	IncHI2_1__BX664015	
cpe109.ehor.hybrid.fasta	2	332969	333563	-	RepA_1_pKPC-CAV1321	2-596/596	========/======	02-Feb	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
cpe110.ehor.hybrid.fasta	2	211	840	+	IncHI2A_1	1-630/630	===============	0/0	100	100	plasmidfinder	BX664015	IncHI2A_1__BX664015	
cpe110.ehor.hybrid.fasta	2	332421	332747	-	IncHI2_1	1-327/327	===============	0/0	100	100	plasmidfinder	BX664015	IncHI2_1__BX664015	
cpe110.ehor.hybrid.fasta	2	333365	333959	-	RepA_1_pKPC-CAV1321	2-596/596	========/======	02-Feb	99.66	80.37	plasmidfinder	CP011611	RepA_1_pKPC-CAV1321_CP011611	
Germany_2019_Kpn-ST78-NDM1.fasta	contig00033	31871	32531	+	IncL/M(pOXA-48)_1_pOXA-48	1-661/661	===============	0/0	100	100	plasmidfinder	JN626286	IncL/M(pOXA-48)_1_pOXA-48_JN626286	
Germany_2019_Kpn-ST78-NDM1.fasta	contig00052	4154	4713	+	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	100	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
Germany_2019_Kpn-ST78-NDM1.fasta	contig00054	8846	9083	-	IncFII_1_pKP91	1-230/230	========/======	03-Aug	100	87.39	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
Germany_2019_Kpn-ST78-NDM1.fasta	contig00074	3464	3594	+	ColRNAI_1	1-130/130	========/======	01-Jan	100	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
Germany_2019_Kpn-ST78-NDM1.fasta	contig00075	2269	2382	-	Col440I_1	1-114/114	===============	0/0	100	91.23	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
Germany_2019_Kpn-ST78-NDM1.fasta	contig00086	864	1433	-	IncHI1B_1_pNDM-MAR	1-570/570	===============	0/0	100	100	plasmidfinder	JN420336	IncHI1B_1_pNDM-MAR_JN420336	
USA_2017_Kpn-ST78-NDM1.fasta	ABLWRB020000017.1	75137	75696	+	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	100	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
USA_2017_Kpn-ST78-NDM1.fasta	ABLWRB020000035.1	13588	14026	+	IncFIB(Mar)_1_pNDM-Mar	1-439/439	===============	0/0	100	99.54	plasmidfinder	JN420336	IncFIB(Mar)_1_pNDM-Mar_JN420336	
USA_2017_Kpn-ST78-NDM1.fasta	ABLWRB020000132.1	1969	2538	-	IncHI1B_1_pNDM-MAR	1-570/570	===============	0/0	100	100	plasmidfinder	JN420336	IncHI1B_1_pNDM-MAR_JN420336	
UAE1.fasta	NODE_18_length_83965_cov_31.585665	77586	77727	-	IncI1_1_Alpha	1-142/142	===============	0/0	100	100	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
UAE1.fasta	NODE_34_length_30196_cov_63.768648	2905	3381	-	IncN2_1	1-477/477	===============	0/0	100	97.69	plasmidfinder	JF785549	IncN2_1__JF785549	
UAE1.fasta	NODE_44_length_16104_cov_30.857232	1977	2415	-	IncFIB(Mar)_1_pNDM-Mar	1-439/439	===============	0/0	100	99.54	plasmidfinder	JN420336	IncFIB(Mar)_1_pNDM-Mar_JN420336	
UAE1.fasta	NODE_47_length_12654_cov_31.135325	4126	4685	+	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	100	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
UAE1.fasta	NODE_50_length_11595_cov_31.496521	9504	9741	-	IncFII_1_pKP91	1-230/230	========/======	03-Aug	100	87.39	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
UAE1.fasta	NODE_60_length_4738_cov_28.953654	3281	3850	+	IncHI1B_1_pNDM-MAR	1-570/570	===============	0/0	100	100	plasmidfinder	JN420336	IncHI1B_1_pNDM-MAR_JN420336	
UAE2.fasta	NODE_30_length_54221_cov_23.930638	36665	36902	+	IncFII_1_pKP91	1-230/230	========/======	03-Aug	100	87.39	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
UAE2.fasta	NODE_36_length_26670_cov_28.737195	23073	23642	-	IncHI1B_1_pNDM-MAR	1-570/570	===============	0/0	100	100	plasmidfinder	JN420336	IncHI1B_1_pNDM-MAR_JN420336	
UAE2.fasta	NODE_38_length_24663_cov_27.935312	13690	14128	+	IncFIB(Mar)_1_pNDM-Mar	1-439/439	===============	0/0	100	99.54	plasmidfinder	JN420336	IncFIB(Mar)_1_pNDM-Mar_JN420336	
UAE2.fasta	NODE_46_length_12614_cov_23.370675	4089	4648	+	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	100	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
UAE3.fasta	NODE_37_length_25046_cov_28.151120	10536	10974	-	IncFIB(Mar)_1_pNDM-Mar	1-439/439	===============	0/0	100	99.54	plasmidfinder	JN420336	IncFIB(Mar)_1_pNDM-Mar_JN420336	
UAE3.fasta	NODE_45_length_12651_cov_27.784257	4126	4685	+	IncFIB(K)_1_Kpn3	1-560/560	===============	0/0	100	100	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
UAE3.fasta	NODE_48_length_11595_cov_26.421712	9504	9741	-	IncFII_1_pKP91	1-230/230	========/======	03-Aug	100	87.39	plasmidfinder	CP000966	IncFII_1_pKP91_CP000966	
UAE3.fasta	NODE_56_length_4738_cov_21.261694	889	1458	-	IncHI1B_1_pNDM-MAR	1-570/570	===============	0/0	100	100	plasmidfinder	JN420336	IncHI1B_1_pNDM-MAR_JN420336	
