#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
cpe090.nextpolish.fasta	contig_2_np1212	98449	99315	-	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe090.nextpolish.fasta	contig_2_np1212	100940	101596	-	qnrA1_1	1-657/657	===============	0/0	100	99.85	resfinder	AY070235	qnrA1	Ciprofloxacin
cpe090.nextpolish.fasta	contig_2_np1212	103806	104672	-	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe090.nextpolish.fasta	contig_2_np1212	105849	106589	-	blaIMP-70_1	1-741/741	===============	0/0	100	99.86	resfinder	MG748725	blaIMP-70	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe090.nextpolish.fasta	contig_2_np1212	116156	116629	+	dfrA1_8	1-474/474	===============	0/0	100	100	resfinder	X00926	dfrA1	Trimethoprim
cpe091.nextpolish.fasta	11_np1212	29078	30223	-	blaCMY-42_1	1-1146/1146	===============	0/0	100	100	resfinder	HM146927	blaCMY-42	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
cpe091.nextpolish.fasta	12_np1212	4410	5207	+	blaOXA-232_1	1-798/798	===============	0/0	100	100	resfinder	JX423831	blaOXA-232	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam
cpe091.nextpolish.fasta	3.19.1_np1212	588306	589538	+	mdf(A)_1	1-1233/1233	===============	0/0	100	98.78	resfinder	Y08743	mdf(A)	
cpe091.nextpolish.fasta	5_np1212	55862	57108	-	tet(A)_6	1-1247/1275	===============	0/0	97.8	100	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
cpe091.nextpolish.fasta	5_np1212	60488	61087	+	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe091.nextpolish.fasta	5_np1212	61218	62048	+	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe091.nextpolish.fasta	5_np1212	63993	64868	+	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe091.nextpolish.fasta	5_np1212	71130	72051	-	mph(A)_2	1-921/921	========/======	01-Jan	100	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
cpe092.nextpolish.fasta	contig_1_np1212	832	1629	+	blaOXA-232_1	1-798/798	===============	0/0	100	100	resfinder	JX423831	blaOXA-232	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam
cpe092.nextpolish.fasta	contig_1_np1212	6973	7770	+	blaOXA-232_1	1-798/798	===============	0/0	100	100	resfinder	JX423831	blaOXA-232	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam
cpe092.nextpolish.fasta	contig_2_np1212	1498468	1499700	+	mdf(A)_1	1-1233/1233	===============	0/0	100	98.78	resfinder	Y08743	mdf(A)	
cpe092.nextpolish.fasta	contig_5_np1212	1499	2745	-	tet(A)_6	1-1247/1275	===============	0/0	97.8	100	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
cpe092.nextpolish.fasta	contig_5_np1212	6125	6724	+	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe092.nextpolish.fasta	contig_5_np1212	6855	7685	+	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe092.nextpolish.fasta	contig_5_np1212	9630	10505	+	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe092.nextpolish.fasta	contig_5_np1212	16767	17688	-	mph(A)_2	1-921/921	========/======	01-Jan	100	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
cpe092.nextpolish.fasta	contig_6_np1212	4282	5427	-	blaCMY-42_1	1-1146/1146	===============	0/0	100	100	resfinder	HM146927	blaCMY-42	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
cpe093.nextpolish.fasta	1_np1212	433092	434237	-	blaACT-7_1	1-1146/1146	===============	0/0	100	98.34	resfinder	FJ237368	blaACT-7	
cpe093.nextpolish.fasta	1_np1212	3431406	3434525	-	oqxB_1	1-3120/3153	===============	0/0	98.95	88.78	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe093.nextpolish.fasta	1_np1212	3434549	3435724	-	oqxA_1	1-1176/1176	===============	0/0	100	86.65	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe093.nextpolish.fasta	1_np1212	4842963	4843762	-	ant(3'')-Ia_1	170-972/972	..======/======	01-Mar	82.3	99.38	resfinder	X02340	ant(3'')-Ia	Streptomycin
cpe093.nextpolish.fasta	1_np1212	4844428	4844901	-	dfrA1_8	1-474/474	===============	0/0	100	100	resfinder	X00926	dfrA1	Trimethoprim
cpe093.nextpolish.fasta	2_np1212	103921	104733	+	blaNDM-1_1	1-813/813	===============	0/0	100	100	resfinder	FN396876	blaNDM-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe093.nextpolish.fasta	2_np1212	167003	168622	-	mcr-9_1	1-1620/1620	===============	0/0	100	100	resfinder	NZ_NAAN01000063.1	mcr-9	
cpe093.nextpolish.fasta	2_np1212	253516	254148	-	catB3_2	1-633/633	===============	0/0	100	100	resfinder	U13880	catB3	Chloramphenicol
cpe093.nextpolish.fasta	2_np1212	254286	255116	-	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe093.nextpolish.fasta	2_np1212	255247	255846	-	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe093.nextpolish.fasta	2_np1212	257552	258025	+	dfrA17_1	1-474/474	===============	0/0	100	100	resfinder	FJ460238	dfrA17	Trimethoprim
cpe093.nextpolish.fasta	2_np1212	258156	258944	+	aadA5_1	1-789/789	===============	0/0	100	100	resfinder	AF137361	aadA5	Streptomycin
cpe093.nextpolish.fasta	2_np1212	259464	260330	+	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe093.nextpolish.fasta	2_np1212	265471	266392	+	mph(A)_2	1-921/921	========/======	01-Jan	100	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
cpe093.nextpolish.fasta	2_np1212	271687	272553	-	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe093.nextpolish.fasta	2_np1212	274103	275242	+	blaDHA-1_1	1-1140/1140	===============	0/0	100	100	resfinder	Y16410	blaDHA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
cpe093.nextpolish.fasta	2_np1212	279367	280011	+	qnrB4_1	1-645/645	===============	0/0	100	100	resfinder	DQ303921	qnrB4	Ciprofloxacin
cpe093.nextpolish.fasta	2_np1212	288729	289595	-	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe093.nextpolish.fasta	2_np1212	298272	299331	-	ere(A)_2	167-1227/1227	.=======/======	02-Mar	86.31	99.44	resfinder	AF099140	ere(A)	Erythromycin
cpe093.nextpolish.fasta	2_np1212	303628	304209	-	aac(6')-IIc_1	1-582/582	===============	0/0	100	100	resfinder	NC_012555	aac(6')-IIc	Gentamicin;Tobramycin
cpe097.nextpolish.fasta	contig_1_np1212	1802403	1805555	-	oqxB_1	1-3153/3153	===============	0/0	100	98.45	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe097.nextpolish.fasta	contig_1_np1212	1805579	1806754	-	oqxA_1	1-1176/1176	===============	0/0	100	97.62	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe097.nextpolish.fasta	contig_1_np1212	3260535	3261395	+	blaOKP-B-16_1	1-861/861	===============	0/0	100	96.4	resfinder	AM850918	blaOKP-B-16	
cpe097.nextpolish.fasta	contig_1_np1212	5083711	5084130	-	fosA_6	1-420/420	===============	0/0	100	93.09	resfinder	ACZD01000244	fosA	Fosfomycin
cpe097.nextpolish.fasta	contig_2_np1212	1813	2295	-	dfrA14_5	1-483/483	===============	0/0	100	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
cpe097.nextpolish.fasta	contig_2_np1212	98987	99643	-	qnrS1_1	1-657/657	===============	0/0	100	100	resfinder	AB187515	qnrS1	Ciprofloxacin
cpe097.nextpolish.fasta	contig_2_np1212	106501	107747	-	tet(A)_6	1-1247/1275	===============	0/0	97.8	100	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
cpe097.nextpolish.fasta	contig_2_np1212	113169	113984	-	sul2_2	1-816/816	===============	0/0	100	100	resfinder	AY034138	sul2	Sulfamethoxazole
cpe097.nextpolish.fasta	contig_3_np1212	18318	19130	-	blaNDM-1_1	1-813/813	===============	0/0	100	100	resfinder	FN396876	blaNDM-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe097.nextpolish.fasta	contig_3_np1212	21563	22342	-	aph(3')-VI_1	1-780/780	===============	0/0	100	100	resfinder	KC170992	aph(3')-VI	Amikacin
cpe097.nextpolish.fasta	contig_3_np1212	27650	28534	-	mph(E)_1	1-885/885	===============	0/0	100	99.89	resfinder	DQ839391	mph(E)	Erythromycin
cpe097.nextpolish.fasta	contig_3_np1212	28590	30065	-	msr(E)_1	1-1476/1476	===============	0/0	100	100	resfinder	FR751518	msr(E)	
cpe097.nextpolish.fasta	contig_3_np1212	32364	33137	-	armA_1	1-774/774	===============	0/0	100	100	resfinder	AY220558	armA	Amikacin;Gentamicin;Tobramycin
cpe097.nextpolish.fasta	contig_3_np1212	36482	37348	-	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe097.nextpolish.fasta	contig_3_np1212	37826	38627	-	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Streptomycin
cpe097.nextpolish.fasta	contig_3_np1212	39025	39522	-	dfrA12_8	1-498/498	===============	0/0	100	100	resfinder	AM040708	dfrA12	Trimethoprim
cpe098.nextpolish.fasta	contig_1_np1212	182414	183646	+	mdf(A)_1	1-1233/1233	===============	0/0	100	98.78	resfinder	Y08743	mdf(A)	
cpe098.nextpolish.fasta	contig_1_np1212	434598	435743	+	blaCMY-2_1	1-1146/1146	===============	0/0	100	100	resfinder	X91840	blaCMY-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
cpe098.nextpolish.fasta	contig_2_np1212	43906	45111	+	tet(B)_2	1-1206/1206	===============	0/0	100	100	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
cpe098.nextpolish.fasta	contig_2_np1212	47561	48427	-	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe098.nextpolish.fasta	contig_2_np1212	48947	49735	-	aadA5_1	1-789/789	===============	0/0	100	100	resfinder	AF137361	aadA5	Streptomycin
cpe098.nextpolish.fasta	contig_2_np1212	49866	50339	-	dfrA17_1	1-474/474	===============	0/0	100	100	resfinder	FJ460238	dfrA17	Trimethoprim
cpe098.nextpolish.fasta	contig_2_np1212	57971	58831	-	blaTEM-1B_1	1-861/861	===============	0/0	100	100	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe098.nextpolish.fasta	contig_2_np1212	60502	61377	+	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe098.nextpolish.fasta	contig_2_np1212	65414	66244	-	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe098.nextpolish.fasta	contig_2_np1212	66375	66974	-	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe098.nextpolish.fasta	contig_3_np1212	806	1603	-	blaOXA-181_1	1-798/798	===============	0/0	100	100	resfinder	CM004561	blaOXA-181	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe098.nextpolish.fasta	contig_3_np1212	45670	46326	+	qnrS1_1	1-657/657	===============	0/0	100	100	resfinder	AB187515	qnrS1	Ciprofloxacin
cpe099.nextpolish.fasta	1_np1212	3150112	3151344	-	mdf(A)_1	1-1233/1233	===============	0/0	100	98.46	resfinder	Y08743	mdf(A)	
cpe099.nextpolish.fasta	2_np1212	5834	7039	-	tet(B)_2	1-1206/1206	===============	0/0	100	100	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
cpe099.nextpolish.fasta	2_np1212	8714	9313	-	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe099.nextpolish.fasta	2_np1212	11019	11492	+	dfrA17_1	1-474/474	===============	0/0	100	100	resfinder	FJ460238	dfrA17	Trimethoprim
cpe099.nextpolish.fasta	2_np1212	11623	12411	+	aadA5_1	1-789/789	===============	0/0	100	100	resfinder	AF137361	aadA5	Streptomycin
cpe099.nextpolish.fasta	2_np1212	17504	18425	-	mph(A)_2	1-921/921	========/======	01-Jan	100	99.67	resfinder	U36578	mph(A)	Erythromycin;Azithromycin;Spiramycin;Telithromycin
cpe099.nextpolish.fasta	2_np1212	19838	20698	-	blaTEM-1B_1	1-861/861	===============	0/0	100	100	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe099.nextpolish.fasta	2_np1212	22048	22884	-	aph(6)-Id_1	1-837/837	===============	0/0	100	100	resfinder	M28829	aph(6)-Id	Streptomycin
cpe099.nextpolish.fasta	2_np1212	22884	23687	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100	100	resfinder	AF321551	aph(3'')-Ib	Streptomycin
cpe099.nextpolish.fasta	2_np1212	23748	24563	-	sul2_3	1-816/816	===============	0/0	100	100	resfinder	HQ840942	sul2	Sulfamethoxazole
cpe099.nextpolish.fasta	2_np1212	30406	31266	-	aac(3)-IId_1	1-861/861	===============	0/0	100	99.88	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
cpe099.nextpolish.fasta	2_np1212	33652	34512	+	blaTEM-1B_1	1-861/861	===============	0/0	100	100	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe099.nextpolish.fasta	3_np1212	39198	40343	-	blaCMY-42_1	1-1146/1146	===============	0/0	100	100	resfinder	HM146927	blaCMY-42	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
cpe099.nextpolish.fasta	4_np1212	2189	3001	-	blaNDM-5_1	1-813/813	===============	0/0	100	100	resfinder	JN104597	blaNDM-5	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe100.nextpolish.fasta	tig00000001_np1212	2764081	2765226	-	blaCMY-2_1	1-1146/1146	===============	0/0	100	100	resfinder	X91840	blaCMY-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
cpe100.nextpolish.fasta	tig00000001_np1212	3016181	3017413	-	mdf(A)_1	1-1233/1233	===============	0/0	100	98.78	resfinder	Y08743	mdf(A)	
cpe100.nextpolish.fasta	tig00000010_np1212	60051	61256	+	tet(B)_2	1-1206/1206	===============	0/0	100	100	resfinder	AF326777	tet(B)	Doxycycline;Tetracycline;Minocycline
cpe100.nextpolish.fasta	tig00000010_np1212	63706	64572	-	sul1_5	1-867/867	===============	0/0	100	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
cpe100.nextpolish.fasta	tig00000010_np1212	65092	65880	-	aadA5_1	1-789/789	===============	0/0	100	100	resfinder	AF137361	aadA5	Streptomycin
cpe100.nextpolish.fasta	tig00000010_np1212	66011	66484	-	dfrA17_1	1-474/474	===============	0/0	100	100	resfinder	FJ460238	dfrA17	Trimethoprim
cpe100.nextpolish.fasta	tig00000010_np1212	74116	74976	-	blaTEM-1B_1	1-861/861	===============	0/0	100	100	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe100.nextpolish.fasta	tig00000010_np1212	76897	77727	-	blaOXA-1_1	1-831/831	===============	0/0	100	100	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
cpe100.nextpolish.fasta	tig00000010_np1212	77858	78457	-	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100	100	resfinder	DQ303918	aac(6')-Ib-cr	Ciprofloxacin
cpe101.nextpolish.fasta	1_np1212	2319335	2320140	-	aph(3')-IIc_1	1-806/813	===============	0/0	99.14	98.76	resfinder	AM743169	aph(3')-IIc	
cpe101.nextpolish.fasta	1_np1212	2534260	2535072	+	blaL1_3	58-870/870	========/======	02-Feb	93.33	89.19	resfinder	EF126059	blaL1	
cpe102.nextpolish.fasta	contig_1_np1212	2128893	2132045	-	oqxB_1	1-3153/3153	===============	0/0	100	90.48	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe102.nextpolish.fasta	contig_1_np1212	2132069	2133244	-	oqxA_1	1-1176/1176	===============	0/0	100	87.08	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe102.nextpolish.fasta	contig_1_np1212	3388737	3389612	+	blaOXY-6-4_4	1-876/876	===============	0/0	100	99.77	resfinder	AJ871877	blaOXY-6-4	
cpe102.nextpolish.fasta	contig_1_np1212	4181595	4182011	-	fosA_2	1-417/420	===============	0/0	99.29	82.73	resfinder	AGDM01000012	fosA	Fosfomycin
cpe102.nextpolish.fasta	contig_5_np1212	12894	13691	-	blaOXA-181_1	1-798/798	===============	0/0	100	100	resfinder	CM004561	blaOXA-181	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe104.nextpolish.fasta	1_np1212	411874	413019	-	blaMIR-1_1	1-1146/1146	===============	0/0	100	99.3	resfinder	M37839	blaMIR-1	
cpe104.nextpolish.fasta	1_np1212	557749	558174	+	fosA_7	1-426/426	===============	0/0	100	96.48	resfinder	AEXB01000013	fosA	Fosfomycin
cpe104.nextpolish.fasta	1_np1212	2555606	2558725	-	oqxB_1	1-3120/3153	===============	0/0	98.95	89.33	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe104.nextpolish.fasta	1_np1212	2558750	2559925	-	oqxA_1	1-1176/1176	===============	0/0	100	86.82	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe104.nextpolish.fasta	2_np1212	41450	42247	-	blaOXA-181_1	1-798/798	===============	0/0	100	100	resfinder	CM004561	blaOXA-181	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe105.nextpolish.fasta	contig_1_np1212	29873	30748	+	blaPLA1a_1	1-876/876	===============	0/0	100	94.52	resfinder	AY302757	blaPLA1a	
cpe105.nextpolish.fasta	contig_1_np1212	1359331	1360506	+	oqxA_1	1-1176/1176	========/======	02-Jun	99.74	83.63	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe105.nextpolish.fasta	contig_1_np1212	1360530	1363659	+	oqxB_1	1-3130/3153	===============	0/0	99.27	87.44	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe105.nextpolish.fasta	contig_1_np1212	3342239	3342658	+	fosA_2	1-420/420	===============	0/0	100	99.52	resfinder	AGDM01000012	fosA	Fosfomycin
cpe105.nextpolish.fasta	contig_4_np1212	19550	20347	+	blaOXA-181_1	1-798/798	===============	0/0	100	100	resfinder	CM004561	blaOXA-181	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe106.nextpolish.fasta	contig_1_np1212	411523	412668	-	blaMIR-1_1	1-1146/1146	===============	0/0	100	99.3	resfinder	M37839	blaMIR-1	
cpe106.nextpolish.fasta	contig_1_np1212	557398	557823	+	fosA_7	1-426/426	===============	0/0	100	96.48	resfinder	AEXB01000013	fosA	Fosfomycin
cpe106.nextpolish.fasta	contig_1_np1212	1609263	1610060	-	blaOXA-181_1	1-798/798	===============	0/0	100	100	resfinder	CM004561	blaOXA-181	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe106.nextpolish.fasta	contig_1_np1212	2684106	2687225	-	oqxB_1	1-3120/3153	===============	0/0	98.95	89.33	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe106.nextpolish.fasta	contig_1_np1212	2687250	2688425	-	oqxA_1	1-1176/1176	===============	0/0	100	86.82	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe106.nextpolish.fasta	contig_2_np1212	41449	42246	-	blaOXA-181_1	1-798/798	===============	0/0	100	100	resfinder	CM004561	blaOXA-181	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
cpe107_Kpn-ST11-NDM1-IncFII.fasta	1	1225452	1228604	-	oqxB_1	1-3153/3153	===============	0/0	100	98.86	resfinder	EU370913	oqxB	Nalidixic_acid;Ciprofloxacin
cpe107_Kpn-ST11-NDM1-IncFII.fasta	1	1228628	1229803	-	oqxA_1	1-1176/1176	===============	0/0	100	99.23	resfinder	EU370913	oqxA	Nalidixic_acid;Ciprofloxacin
cpe107_Kpn-ST11-NDM1-IncFII.fasta	1	2833361	2834221	+	blaSHV-182_1	1-861/861	===============	0/0	100	99.88	resfinder	KP050489	blaSHV-182	
cpe107_Kpn-ST11-NDM1-IncFII.fasta	1	4742820	4743239	-	fosA6_1	1-420/433	===============	0/0	97	98.81	resfinder	KU254579	fosA6	Fosfomycin
cpe107_Kpn-ST11-NDM1-IncFII.fasta	2	19707	20582	-	blaCTX-M-15_1	1-876/876	===============	0/0	100	100	resfinder	AY044436	blaCTX-M-15	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
cpe107_Kpn-ST11-NDM1-IncFII.fasta	2	31409	32053	-	qnrB32_1	1-645/645	===============	0/0	100	99.69	resfinder	JN173054	qnrB32	Ciprofloxacin
cpe107_Kpn-ST11-NDM1-IncFII.fasta	2	42928	44141	+	floR_2	1-1214/1215	===============	0/0	99.92	98.35	resfinder	AF118107	floR	Chloramphenicol;Florfenicol
cpe107_Kpn-ST11-NDM1-IncFII.fasta	2	44742	46016	-	tet(A)_6	1-1275/1275	===============	0/0	100	100	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
cpe107_Kpn-ST11-NDM1-IncFII.fasta	2	47277	48113	-	aph(6)-Id_1	1-837/837	===============	0/0	100	100	resfinder	M28829	aph(6)-Id	Streptomycin
cpe107_Kpn-ST11-NDM1-IncFII.fasta	2	48113	48916	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100	100	resfinder	AF321551	aph(3'')-Ib	Streptomycin
cpe107_Kpn-ST11-NDM1-IncFII.fasta	2	48977	49792	-	sul2_2	1-816/816	===============	0/0	100	100	resfinder	AY034138	sul2	Sulfamethoxazole
cpe107_Kpn-ST11-NDM1-IncFII.fasta	2	61649	62509	+	blaTEM-1B_1	1-861/861	===============	0/0	100	100	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
cpe107_Kpn-ST11-NDM1-IncFII.fasta	2	80784	81266	+	dfrA14_5	1-483/483	===============	0/0	100	99.59	resfinder	DQ388123	dfrA14	Trimethoprim
